id,name,item level,rarity,binds,unique,min dmg,max dmg,speed,dps,equip slot,type,stamina,intellect,agility,spirit,strength,armor,block,fire res,nature res,frost res,shadow res,arcane res,durability,requires level,effects,sell price,set,class,enchantment,flavour text,requires profession,begins quest,dropped by,n/a to players,deprecated184,Deprecated Small Brown Pouch,5,common,,,,,,,,6 Slot Bag,,,,,,,,,,,,,,,,1s 25c,,,,,,,,This item is not available to players.,Deprecated
14450,Highborne Cloak,51,uncommon,Binds when equipped,,,,,,Back,,+4,+9,,+4,,33,,,,,,,,46,,73s 64c,,,,,,,"Groddoc Thunderer, Ironfur Patriarch, Rabid Longtooth, Hazzali Swarmer, Hazzali Sandreaver, Sea Elemental, Blue Scalebane, Blood Elf Reclaimer, Thunderhead Skystormer, Ravasaur Runner, Muculent Ooze, Ironbeak Owl, Irontree Stomper, Deadwood Gardener, Mosshoof Courser, Angerclaw Mauler, Young Diemetradon, Overlord Ror, Unseen, Northspring Slayer, Surf Glider, Spitelash Serpent Guard, Bloodpetal Lasher, Tar Creeper, Gorishi Worker, Gorishi Reaver, Jadefire Betrayer, Jaedenar Enforcer, Jaedenar Hound, Frenzied Pterrordax, Northspring Harpy, Northspring Roguefeather, Northspring Windcaller, Gnarled Thistleshrub, Ravasaur, Bloodpetal Thresher, Tar Beast, Tar Lurker, Primal Ooze, Cursed Ooze, Jaedenar Adept, Deadwood Pathfinder, Felpaw Scavenger, Felpaw Ravager, Theradrim Guardian, Thistleshrub Dew Collector, Deep Borer, Un'Goro Gorilla, Pterrordax, Un'Goro Thunderer, Tainted Ooze, Deadwood Warrior, Angerclaw Grizzly, Primordial Behemoth, Spitelash Siren, Venomhide Ravasaur, Bloodpetal Flayer, Jadefire Satyr, Spitelash Myrmidon, Un'Goro Stomper, Jadefire Trickster, Jadefire Shadowstalker, Subterranean Diemetradon, Legashi Hellcaller, Blood Elf Surveyor, Jadefire Rogue, Legashi Rogue, Diemetradon, Jadefire Felsworn, Legashi Satyr",,
3756,"Monster - Item, Bottle - Black Offhand",1,poor,,,,,,,Held In Off-hand,,,,,,,,,,,,,,,,,,,,,,,,,This item is not available to players.,
7716,Shattered Necklace,1,common,Binds when picked up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18260,Formula: Enchant Weapon - Healing Power,60,rare,Binds when picked up,,,,,,,,,,,,,,,,,,,,,,Teaches you how to permanently enchant a weapon to add up to 55 points of healing to healing spells.,75s ,,,,,"('Enchanting', '300')",,"Magmadar, Shazzrah, Gehennas, Lucifron, Garr, Golemagg the Incinerator, Baron Geddon",,
3968,Thick Leather Tunic,45,poor,,,,,,,Chest,Leather,,,,,,109,,,,,,,85,40,,33s 31c,,,,,,,"Celebrian Dryad, Lady Szallah, Zekkis, Sandarr Dunereaver, Caretaker Nevlin, Thenan, Nightmare Suppressor, General Fangferror, Raven, Nightmare Wanderer, Firemane Ash Tail, Firemane Flamecaller, Stonevault Geomancer, Firemane Scalebane, Helcular's Remains, Sister of Celebrian, Stonevault Brawler, Earthen Sculptor, Wyrmkin Dreamwalker, Emerald Ooze, Jade Sludge, Firemane Scout, Sandfury Axe Thrower, Mosh'Ogg Shaman, Scalebane Captain, Twilight Dark Shaman, Twilight Idolater, Twilight Fire Guard, Saturated Ooze, Putridus Shadowstalker, Twilight Geomancer, Atal'ai Warrior, Fungal Ooze, Sandfury Soul Eater, Anathemus, Stonevault Flameweaver, Jade Ooze, Nightmare Wyrmkin, Dark Iron Steelshifter, Mosh'Ogg Spellcrafter, Coast Strider, Cursed Ooze, Atal'ai Corpse Eater, Nightmare Whelp, Cursed Atal'ai, Blue Dragonspawn, Mogh the Undying, Primordial Behemoth, Creeping Sludge, Anvilrage Overseer, Putridus Satyr, Southsea Kidnapper, Putridus Trickster, Shadowforge Archaeologist, Noxious Slime, Thistleshrub Rootshaper, Vilebranch Warrior, Stonevault Mauler, Shadowsilk Poacher, Jarquia, Spitelash Warrior, Atal'ai High Priest, Mosh'Ogg Mauler, Muckshell Pincer, Nightmare Scalebane, Deeprot Tangler, Hammered Patron, Atal'ai Witch Doctor, Lurking Feral Scar, Prince Galen Trollbane, Ruuzlu, Sandfury Witch Doctor, Sandfury Hideskinner, Northspring Windcaller, Vilebranch Soul Eater, Dustbelcher Ogre Mage, Sandfury Shadowhunter, Unliving Atal'ai, Nethergarde Foreman, Deeprot Stomper, Shadowforge Sharpshooter, Witch Doctor Zum'rah, Sandfury Blood Drinker, Nethergarde Engineer, Green Sludge, Mummified Atal'ai, Gnarled Thistleshrub, Anvilrage Warden, Gordunni Warlord, Feral Scar Yeti, Zul'Farrak Zombie, Cavern Lurker, Woodpaw Alpha, Mosh'Ogg Warmonger, Vilebranch Shadowcaster, Vilebranch Headhunter, Ghostly Marauder, Zul'Farrak Dead Hero, Stone Steward, Green Wyrmkin, Vilebranch Blood Drinker, Shadowpriest Sezz'ziz, Sandfury Shadowcaster, Stone Keeper, Lingering Highborne, Vilebranch Berserker, Elder Dragonkin, Cavern Shambler, Enraged Feral Scar, Gordunni Warlock, Gordunni Battlemaster, Wretched Lost One, Hatecrest Siren, Vilebranch Shadow Hunter, Vilebranch Hideskinner, Atal'ai Slave, Atal'ai Deathwalker, Muckshell Razorclaw, Shadowforge Geologist, Hulking Feral Scar, Rage Scar Yeti, Elder Rage Scar, Dunemaul Ogre, Nekrum Gutchewer, Enthralled Atal'ai, Dark Iron Watchman, Muculent Ooze, Northspring Harpy, Earthen Stonebreaker, Woodpaw Mystic, Caliph Scorpidsting, Amnennar the Coldbringer, Haldarr Satyr, Dunemaul Enforcer, Ribbly's Crony, Woodpaw Reaver, Highvale Ranger, Bloodsail Sea Dog, Deadwood Pathfinder, Dustbelcher Mauler, Deadwood Gardener, Gordunni Brute, Dreadmaul Ogre, Slave Worker, Spitelash Serpent Guard, Oro Eyegouge, Dreadmaul Ogre Mage, Mai'Zoth, Murta Grimgut, Dunemaul Brute, Dark Iron Lookout, Hatecrest Myrmidon, Obsidian Sentinel, Earthen Rocksmasher, Primitive Owlbeast, Highvale Scout, Gordunni Ogre Mage, Dark Iron Geologist, Anvilrage Guardsman, Gordunni Shaman, Bloodsail Warlock, Vilebranch Witch Doctor, Marsh Flesheater, Haldarr Trickster, Hatecrest Warrior, Marsh Murloc, Grimtotem Naturalist, Highborne Lichling, Northspring Roguefeather, Woodpaw Brute, Marsh Inkspewer, Twilight's Hammer Torturer, Hatecrest Serpent Guard, Dark Iron Slaver, Southsea Pirate, Deadwood Warrior, Hatecrest Sorceress, Tangled Horror, Wandering Forest Walker, Savage Owlbeast, Yenniku, Garr Salthoof, Dagun the Ravenous, Unseen, Zanzil Hunter, Wastewander Bandit, Wastewander Shadow Mage, Southsea Swashbuckler, Highvale Marksman, Dreadmaul Brute, Edana Hatetalon, Ferocious Rage Scar, Gor'marok the Ravager, Highvale Outrunner, Skullsplitter Witch Doctor, Wastewander Rogue, Mosh'Ogg Lord",,
17331,Hand of Gehennas,1,common,Quest Item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gehennas,,
1717,Double Link Tunic,30,rare,Binds when equipped,,,,,,Chest,Mail,,,,,,278,,,,,,,120,25,Increased Defense ,31s 8c,,,,,,,"Brain Eater, Skeletal Raider, Bazil Thredd, Ferocious Yeti, Syndicate Mercenary, Scarlet Scout, Scarlet Disciple, Burning Blade Reaver, Splinter Fist Warrior, Skeletal Warder, Kurzen Medicine Man, Dragonmaw Raider, Dark Iron Demolitionist, Bluegill Raider, Cave Yeti, Torn Fin Coastrunner, Hillsbrad Foreman, Screeching Windcaller, Sparkleshell Tortoise, Scarlet Preserver, Scarlet Torturer, Young Panther, River Crocolisk, Plains Creeper, Syndicate Highwayman, Scorpid Reaver, Leprous Assistant, Plague Spreader, Fetid Corpse, Dun Garok Mountaineer, Dun Garok Priest, Highland Strider, Dabyrie Laborer, Salt Flats Scavenger, Burning Blade Adept, Nightbane Tainted One, Dark Iron Tunneler, Daggerspine Shorehunter, Young Stranglethorn Tiger, Torn Fin Oracle, Screeching Roguefeather, Scorpashi Snapper, Snapjaw, Scarlet Trainee",,
8134,Myrmidon's Defender,51,uncommon,Binds when equipped,,,,,,Off Hand,Shield,+2,,+2,+11,,1578,25,,,,,,85,46,,1g 59s 93c,,,,,,,"Captain Keelhaul, Vilebranch Scalper, Murk Worm, Dark Iron Taskmaster, Magma Elemental, Twilight Fire Guard, Atal'ai Slave, Hakkari Sapper, Felbeast, Anvilrage Medic, Twilight Emissary, Grim Patron, Diseased Black Bear, Atal'ai High Priest, Nightmare Wyrmkin, Hakkari Frostwing, Loro, Twilight Geomancer, Redstone Crystalhide, Shadowsworn Thug, Firegut Ogre, Firegut Brute, Black Drake, Nightmare Whelp, Doomforge Craftsman, Blazing Fireguard, Cave Creeper, Incendosaur, Ribbly's Crony, Atal'ai Corpse Eater, Zolo, Shadowsworn Cultist, Black Dragonspawn, Hakkari Bloodkeeper, Nightmare Suppressor, Dredge Worm, Guzzling Patron, Vilebranch Shadow Hunter, Vilebranch Raiding Wolf, Unliving Atal'ai, Slavering Ghoul, Saltwater Snapjaw, Atal'ai Deathwalker, Heavy War Golem, Vilebranch Hideskinner, Scorpok Stinger, Black Broodling, Skeletal Sorcerer, Vilebranch Soul Eater, Nightmare Wanderer, Nightmare Scalebane, Borer Beetle, Vilebranch Aman'zasi Guard, Skeletal Flayer, Vilebranch Blood Drinker, Twilight's Hammer Torturer, Fireguard, Anvilrage Overseer, Atal'ai Witch Doctor, Bloodhound, Anvilrage Footman, Anvilrage Warden, Anvilrage Guardsman",,
20726,Formula: Enchant Gloves - Threat,70,rare,Binds when picked up,,,,,,,,,,,,,,,,,,,,,,Teaches you how to permanently enchant gloves to increase the threat that the wearer generates against monsters.,2g 50s ,,,,,"('Enchanting', '300')",,Emperor Vek'nilash,,
9775,Bandit Cinch,19,uncommon,Binds when equipped,,,,,,Waist,Leather,,,,,,43,,,,,,,25,14,,3s 15c,,,Random enchantment,,,,"Greater Fleshripper, Black Bear Patriarch, Dark Iron Sapper, Ravenclaw Guardian, Qiraji Officer, Defias Henchman, Defias Conjurer, Black Slime, Stonesplinter Bonesnapper, Dark Iron Insurgent, Elder Mountain Boar, Vile Fin Oracle, Dalaran Warder, Carnivous the Breaker, Haren Swifthoof, Snort the Heckler, Fenwick Thatros, Redridge Drudger, Mountain Buzzard, Stonesplinter Shaman, Dragonmaw Grunt, Deathstalker Adamant, Defias Raider, Eroded Anubisath Warbringer, Riverpaw Taskmaster, Murloc Shorestriker, Shore Crawler, Vile Fin Lakestalker, Dalaran Mage, Ravenclaw Drudger, Haggard Refugee, Redridge Mongrel, Tarantula, Foreman Thistlenettle, Sorcerer Ashcrombe, Shadow Charger, Flagglemurk the Cruel, Snarlflare, Harvest Reaper, Defias Pathstalker, Defias Magician, Elder Lake Creeper, Lady Moongazer, Redridge Poacher, Riverpaw Bandit, Sneed, Forest Moss Creeper, Brokespear, Redridge Brute, Murloc Hunter, Dust Devil, Berserk Trogg, Dalaran Wizard, Rot Hide Plague Weaver, Sickly Refugee, Miner Johnson, Rocklance, Shanda the Spinner, Murloc Minor Tidecaller, Sneed's Shredder, Cookie, Defias Digger, Rot Hide Brute, Blackrock Scout, Ribchaser, Stonesplinter Geomancer, Gilnid, Murloc Oracle, Murloc Tidecaller, Defias Worker, Shadowfang Wolfguard, Defias Knuckleduster, Bluegill Murloc, Raging Rot Hide, Emogg the Crusher, Blackrock Outrunner, Rot Hide Savage, Strider Clutchmother, Firecaller Radison, Takk the Leaper, Defias Highwayman, Fel Steed, Engineer Whirleygig, Squiddic, Undead Excavator, Undead Dynamiter, Greater Tarantula, Mo'grosh Brute, Defias Watchman, Geopriest Gukk'rok, Great Goretusk, Mo'grosh Shaman, Skeletal Miner, Captain Greenskin, Syndicate Watchman, Sludge Beast, Murloc Tidehunter, Stonesplinter Digger, Foreman Grills, Murloc Scout, Sister Rathtalon, Dragonmaw Scout, Murloc Flesheater, Mo'grosh Ogre, Mo'grosh Mystic, Mo'grosh Enforcer, Mosshide Gnoll, Defias Evoker, Venom Web Spider, Blackrock Grunt, Redridge Basher, Rabid Dire Wolf, Defias Wizard, Pygmy Venom Web Spider, Defias Overseer, Black Dragon Whelp, Redridge Mystic, Starving Dire Wolf, Dire Condor, Shadowfang Darksoul, Defias Blackguard, Defias Taskmaster, Rhahk'Zor, Defias Strip Miner, Goblin Engineer, Defias Miner, Shadowfang Whitescalp, Bleak Worg, Slavering Worg, Haunted Servitor, Goblin Craftsman, Goblin Woodcarver, Goblin Shipbuilder, Defias Squallshaper, Shadowfang Moonwalker, Defias Pirate",,
2477,Ravager's Skull,1,common,Quest Item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5550,Fast Test Gun,70,poor,,,9,10,0.50,19.00,Ranged,Gun,,,,,,,,,,,,,65,,,1g 93s 32c,,,,,,,,This item is not available to players.,
13490,Recipe: Greater Stoneshield Potion,56,uncommon,,,,,,,,,,,,,,,,,,,,,,46,"Teaches you how to make a Greater Stoneshield Potion., Increases armor by 2000 for 2 min.",40s 50c,,,,,"('Alchemy', '280')",,"Lord Kazzak, Taerar, Azuregos, Emeriss, Lethon, Ilifar, Ysondre, Onyxia, Scarlet Cavalier, Crusader Lord Valdelmar, Large Vile Slime, Rookery Hatcher, Captain Xurrem, Cobalt Mageweaver, Flamewaker Healer, Captain Drenn, Ghostly Citizen, Rage Talon Dragonspawn, Emeraldon Tree Warder, Spectral Attendant, Blackhand Summoner, Smolderthorn Berserker, Felguard Elite, Athramanis, Cobalt Scalebane, Jademir Oracle, Firebrand Pyromancer, Strashaz Myrmidon, Jademir Tree Warder, Hive'Zara Collector, Hive'Zara Tail Lasher, Blackhand Dreadweaver, Rage Talon Flamescale, Onyxian Warder, Crimson Conjuror, Gordok Bushwacker, Spirestone Mystic, Blackwing Technician, Crimson Monk, Chromatic Dragonspawn, Blackhand Iron Guard, Scholomance Handler, Blackhand Veteran, Vekniss Soldier, Smolderthorn Mystic, Firebrand Grunt, Warpwood Crusher, Anubisath Guardian, Warpwood Stomper, Eldreth Apparition, Shrieker Scarab, Crimson Guardsman, Captain Qeez, Spirestone Reaver, Rage Talon Fire Tongue, Crimson Initiate, Shade of Naxxramas, Rage Talon Dragon Guard, Crimson Defender, Gordok Captain, Atal'ai High Priest, Thuzadin Acolyte, Blackhand Assassin, Gordok Warlock, Gurubashi Blood Drinker, Eldreth Spirit, Sandfury Speaker, Risen Guard, Bloodseeker Bat, Necro Knight, Vekniss Stinger, Firebrand Darkweaver, Razzashi Skitterer, Son of Hakkar, Gurubashi Headhunter, Blackwing Warlock, Gordok Brute, Lorekeeper Polkelt, Vekniss Wasp, Wildspawn Rogue, Blackhand Dragon Handler, Crimson Gallant, Smolderthorn Seer, Veteran Guardian, Bloodaxe Veteran, Rockwing Gargoyle, Dark Guard, Smolderthorn Shadow Hunter, Ironbark Protector, Spirestone Battle Mage, Smolderthorn Witch Doctor, Cobalt Whelp, Thuzadin Shadowcaster, Skeletal Smith, Mana Remnant, Wildspawn Shadowstalker, Risen Protector, Jed Runewatcher, Fleshflayer Ghoul, Frostmaul Preserver, Zulian Tiger, Splintered Skeleton, Smolderthorn Axe Thrower, Hakkari Blood Priest, Gordok Reaver, Smolderthorn Headhunter, Venom Belcher, Ancient Core Hound, Frostmaul Giant, Skeletal Steed, Hive'Zara Soldier, Firelord, Ice Thistle Matriarch, Scarshield Acolyte, Scarlet Knight, Cobalt Wyrmkin, Blackwing Spellbinder, Gurubashi Axe Thrower, Reanimated Corpse, Scholomance Adept, Wildspawn Felsworn, Obsidian Eradicator, Spirestone Warlord, Bloodaxe Warmonger, Vekniss Hive Crawler, Withered Mistress, Scholomance Neophyte, Lava Surger, Death Talon Hatcher, Risen Warrior, Risen Bonewarder, Atal'ai Mistress, Scholomance Necrolyte, Diseased Ghoul, Death Talon Flamescale, Scholomance Occultist, Ghoul Ravener, Crypt Crawler, Death Talon Overseer, Crypt Beast, Cliff Walker, Flamewaker Priest, Death Talon Captain, Flamewaker, Hederine Manastalker, Plague Ghoul, Living Monstrosity, Wailing Banshee, Scarshield Legionnaire, Scarlet Archmage, Surgical Assistant, Rockwing Screecher, Razzashi Adder, Shrieking Banshee, Seasoned Defender, Twilight Flamereaver, Crimson Inquisitor, Hakkari Priest, Necrofiend, Darkmaster Gandling, Smolderthorn Shadow Priest, Marduk Blackpool, Chromatic Whelp, Ravaged Cadaver, Scholomance Necromancer, Thuzadin Necromancer, Spirestone Ogre Magus, Scarlet Worker, Scholomance Acolyte, Zulian Cub, Black Guard Sentry, Gurubashi Berserker, Death Talon Wyrmkin, Zulian Tiger, Razzashi Venombrood, Dark Caster, Crimson Battle Mage, Hive'Zora Hive Sister, Lava Reaver, Woodsman, Zulian Panther, Soulflayer, Flamewaker Protector, Lava Annihilator, Lava Elemental, Anvilrage Medic, Voodoo Slave, Hakkari Shadowcaster, Flameguard, Azure Templar, Cursed Mage, Hive'Zora Reaver, Molten Giant, Lieutenant Stouthandle, Scholomance Dark Summoner, Spirestone Enforcer, Earthen Templar, Lieutenant Spencer, Arcane Aberration, Deathknight Cavalier",,
8818,Tome of Mana Shield II,28,common,,,,,,,,,,,,,,,,,,,,,,28,Teaches Blizzard ,20s 25c,,Mage,,,,,,,Deprecated
10833,Horns of Eranikus,56,rare,Binds when picked up,,,,,,Head,Mail,,+27,,+11,,271,,,,,,,70,51,,85s 97c,,,,,,,Shade of Eranikus,,
15198,Knight's Colors,40,common,Binds when picked up,Unique,,,,,Tabard,,,,,,,,,,,,,,,,,1g ,,,,,,,Master Sergeant Biggins,,
11941,False Documents,1,poor,,,,,,,,,,,,,,,,,,,,,,,,58s 96c,,,,,,,,,
1664,Spellforce Rod,41,uncommon,Binds when equipped,,77,116,3.20,30.16,Two-Hand,Staff,,,,,,,,,,,,,85,36,Increases damage and healing done by magical spells and effects by up to 20.,1g 46s 95c,,,,,,,,,
9085,Tablet of Fire Nova Totem III,32,common,,,,,,,,,,,,,,,,,,,,,,32,Teaches Chain Lightning ,27s 50c,,Shaman,,,,,,,Deprecated
4909,Kodo Hunter's Leggings,15,uncommon,Binds when picked up,,,,,,Legs,Leather,,,+4,,,61,,,,,,,45,,,3s 68c,,,,,,,,,
1893,Miner's Revenge,20,uncommon,Binds when picked up,,36,55,3.50,13.00,Two-Hand,Axe,,,,+6,,,,,,,,,65,,,17s 75c,,,,,,,,,
18382,Fluctuating Cloak,62,rare,Binds when picked up,,,,,,Back,,,,,,,44,,,,,,,,57,Restores 4 health per 5 sec.,1g 59s 71c,,,Random enchantment,,,,Prince Tortheldrin,,
20873,Alabaster Idol,61,rare,,,,,,,,,,,,,,,,,,,,,,,,,,"Warrior, Mage, Druid",,,,,"Hive'Zara Drone, Captain Drenn, Major Pakkon, Captain Qeez, Hive'Zara Collector, Captain Xurrem, Major Yeggeth, Captain Tuubid, Hive'Zara Tail Lasher, Colonel Zerran, Spitting Scarab, Shrieker Scarab, Hive'Zara Soldier, Hive'Zara Sandstalker, Qiraji Swarmguard, Flesh Hunter, Silicate Feeder, Obsidian Destroyer, Qiraji Gladiator, Anubisath Guardian, Hive'Zara Stinger, Hive'Zara Wasp",,
15368,Trickster's Pauldrons,39,uncommon,Binds when equipped,,,,,,Shoulder,Leather,,,,,,81,,,,,,,50,34,,36s 74c,,,Random enchantment,,,,"Drywallow Vicejaw, Drywallow Snapper, Darkmist Spider, Mudrock Tortoise, Mudrock Burrower, Darkfang Venomspitter, Magram Mauler, Maraudine Wrangler, Burning Blade Summoner, Dread Flyer, Splinterbone Warrior, Tuten'kash, Demon Portal Guardian, Maraudine Mauler, Mage Hunter, Ley Hunter, Gordunni Ogre, Longtooth Runner, Skeletal Summoner, Splinterbone Captain, Mordresh Fire Eye, Ambershard Crusher, Darkmist Recluse, Mudrock Spikeshell, Theramore Infiltrator, Ambereye Basilisk, Skeletal Frostweaver, Glutton, Rock Borer, Nether Sorceress, Withered Quilguard, Frozen Soul, Freezing Spirit, Mirefin Warrior, Thorn Eater Ghoul, Mirefin Coastrunner, Mirefin Oracle, Undead Ravager, Death's Head Necromancer, Splinterbone Centurion, Boneflayer Ghoul",,
6148,Web-covered Boots,10,common,,,,,,,Feet,Cloth,,,,,,13,,,,,,,25,5,,44c,,,,,,,"Defias Bandit, Mother Fang",,
16824,Nightslayer Boots,66,epic,Binds when picked up,,,,,,Feet,Leather,+18,,+26,,,138,,,,,+7,,60,60,,3g 28s 42c,Nightslayer Armor,Rogue,,,,,Shazzrah,,
7806,Lollipop,5,common,,,,,,,,,,,,,,,,,,,,,,,Restores 61.2 health over 18 sec. Must remain seated while eating. If you spend at least 10 seconds eating you will become well fed and gain 2 Stamina and Spirit for 15 min.,10c,,,,,,,"Gryth Thurden, Aethalas, Keyl Swiftclaw, Mataus the Wrathcaster, Rimblat Earthshatter",,
19824,Zandalar Vindicator's Armguards,61,epic,Binds when picked up,,,,,,Wrist,Plate,+13,,+13,,+13,304,,,,,,,55,,,,Vindicator's Battlegear,Warrior,,,,,,,
7967,Mithril Shield Spike,43,uncommon,,,,,,,,,,,,,,,,,,,,,,,Attaches a Mithril Spike to your shield that deals damage every time you block with it.,2s 50c,,,,,"('Blacksmithing', '215')",,,,
21707,Ring of Swarming Thought,73,epic,Binds when picked up,Unique,,,,,Finger,,,,,,,,,,,,,,,60,"Increases damage and healing done by magical spells and effects by up to 26., Decreases the magical resistances of your spell targets by 20.",8g 53s 99c,,,,,,,The Prophet Skeram,,
11417,Feathery Wing,1,poor,,,,,,,,,,,,,,,,,,,,,,,,12s 4c,,,,,,,"Greater Firebird, Razortalon, Antilos, Antilus the Soarer, Olm the Wise, Spiteflayer, Ironbeak Owl, Zaricotl, Ironbeak Hunter, Thunderhead Skystormer, Marauding Owlbeast, Searing Roc, Thunderhead Stagwing, Thunderhead Patriarch, Thunderhead Hippogryph, Carrion Vulture, Thunderhead Consort, Ironbeak Screecher, Roc, Winterspring Screecher, Winterspring Owl, Stormpike Owl, Vicious Owlbeast, Fire Roc, Frayfeather Patriarch, Primitive Owlbeast, Sky Shadow, Frayfeather Stagwing, Savage Owlbeast, Frayfeather Hippogryph, Frayfeather Skystormer, Black Slayer",,
23456,Grand Marshal's Swiftblade,78,epic,Binds when picked up,,85,129,1.80,59.44,One-Hand,Sword,+7,,,,,,,,,,,,105,60,"Improves your chance to get a critical strike by 1%., ",4g 56s 71c,,,,,,,Captain O'Neal,,
22080,Virtuous Crown,60,epic,Binds when picked up,,,,,,Head,Cloth,+16,+17,,+16,,75,,,,,,,60,,"Increases damage and healing done by magical spells and effects by up to 11., Restores 6 mana per 5 sec., Improves your chance to get a critical strike with spells by 1%.",2g 5s 5c,Vestments of the Virtuous,,,,,,,,
3590,Heavy Weave Bracers,17,common,,,,,,,Wrist,Cloth,,,,,,13,,,,,,,20,12,,1s 15c,,,,,,,"Aldren Cordon, Carla Granger, Tagain, Ollanus, Halija Whitestrider, Andrea Boynton, Kiknikle, Aeolynn, Cylania, Vinasia, Shaldyn, Lauren Newcomb, Raena Flinthammer, Sheldon Von Croy, Hewa",,
21107,Draconic for Dummies,1,epic,Binds when picked up,Unique,,,,,,,,,,,,,,,,,,,,,,,,,,Chapter V,,,,,
13489,Recipe: Transmute Earth to Life,55,uncommon,,,,,,,,,,,,,,,,,,,,,,,Teaches you how to transmute Essence of Earth into Living Essence.,37s 50c,,,,,"('Alchemy', '275')",,"Searing Ghoul, Freezing Ghoul, Blighted Zombie, Heavy War Golem, Firegut Brute, Rogue Ice Thistle, Diseased Flayer, Anvilrage Officer, Warbringer Construct, Blazing Fireguard, Weapon Technician, Scarshield Spellbinder, Spirestone Enforcer, Ghoul Ravener, Rockwing Gargoyle, Plagued Hatchling, Razzashi Adder, Gordok Brute, Hive'Ashi Swarmer, Hive'Regal Ambusher, Primordial Behemoth, Blackwing Technician, Atal'ai Mistress, Anvilrage Marshal, Twilight Emissary, Smolderthorn Shadow Priest, Mangled Cadaver, Zulian Tiger, Anvilrage Guardsman, Anvilrage Footman, Zulian Crocolisk, Legashi Satyr, Whip Lasher, Ysondre, Emeriss, Taerar, Lord Kazzak, Lethon, Azuregos, Nefarian, Onyxia",,
13285,The Blackrock Slicer,58,rare,Binds when picked up,,159,239,4.00,49.75,Two-Hand,Axe,,,,,,,,,,,,,100,53,Wounds the target for 50 to 150 damage and deals an additional 6 damage every 1 sec for 25 sec.,5g 49s 24c,,,,,,,Spirestone Battle Lord,,
19240,Sayge's Fortune ,1,common,Binds when picked up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,Grimoire of Cripple,16,common,,,,,,,,,,,,,,,,,,,,,,16,Teaches Cripple.,4s 50c,,Warlock,,,,,,,Deprecated
20307,90 Green Rogue Ring,90,uncommon,Binds when picked up,,,,,,Finger,,+11,,+18,,,,,,,,,,,60,,71s 2c,,,,,,,,This item is not available to players.,Deprecated
4398,Large Seaforium Charge,40,common,,,,,,,,,,,,,,,,,,,,,,,Blasts open difficult locked doors.,9s ,,,,,"('Engineering', '200')",,,,
1080,Tough Condor Meat,15,common,,,,,,,,,,,,,,,,,,,,,,,,78c,,,,,,,Dire Condor,,
15290,Brown Kodo,40,rare,Binds when used,,,,,,,Mount,,,,,,,,,,,,,,40,Summons and dismisses a rideable brown kodo.,,,,,,"('Kodo Riding', '1')",,Harb Clawhoof,,
9881,Sorcerer Mantle,41,uncommon,Binds when equipped,,,,,,Shoulder,Cloth,,,,,,40,,,,,,,45,36,,34s 64c,,,Random enchantment,,,,"Deathstrike Tarantula, Silt Crawler, Syndicate Assassin, Daggerspine Sorceress, Feral Crag Coyote, Shadowforge Warrior, Siege Golem, Caretaker Nevlin, Marez Cowl, Obsidian Golem, Ambereye Reaver, Burgle Eye, Oozeworm, Skullsplitter Witch Doctor, Shadowmaw Panther, Swampwalker Elder, Silverback Patriarch, Daggerspine Raider, Molok the Crusher, Ridge Huntress, Shadowforge Chanter, Barnabus, Caretaker Alaric, Herod, Jadespine Basilisk, Venomlash Scorpid, Digmaster Shovelphlange, Old Cliff Jumper, Green Wyrmkin, Syndicate Enforcer, Crushridge Enforcer, Stromgarde Vindicator, Fozruk, Witherbark Scalper, Ridge Stalker Patriarch, Thundering Exile, Scarlet Commander Mograine, Stonevault Oracle, Hayoc, Molt Thorn, Skullsplitter Scout, Skullsplitter Beastmaster, Bloodsail Warlock, Yenniku, Boulderfist Lord, Dustbelcher Mauler, Cresting Exile, Stonevault Shaman, Mangy Silvermane, Snarler, Earthen Rocksmasher, Earthen Sculptor, Shadowforge Geologist, Skullsplitter Hunter, Skullsplitter Axe Thrower, Bloodsail Swashbuckler, Stromgarde Defender, Trained Razorbeak, Dustbelcher Wyrmhunter, Enraged Rock Elemental, Shadowforge Relic Hunter, Stonevault Cave Lurker, Ripscale, Witherbark Hideskinner, Thrashtail Basilisk, Bloodsail Mage, Bloodsail Raider, Boulderfist Shaman, Lesser Rock Elemental, Burning Exile, Marsh Murloc, Tangled Horror, Rumbling Exile, Scarlet Sorcerer, Skullsplitter Warrior, Sawtooth Crocolisk, Elder Crag Coyote, Shrike Bat, Skullsplitter Mystic, Sawtooth Snapper, Stonevault Bonesnapper, Mosh'Ogg Warmonger, Greater Rock Elemental, Giant Buzzard, Crushridge Warmonger, Witherbark Zealot, Scalding Whelp, Scarlet Abbot, Jungle Stalker, Scarlet Myrmidon, Elder Mistvale Gorilla, Rock Elemental, Scarlet Wizard, Scarlet Defender, Scarlet Champion, Scarlet Centurion, Amnennar the Coldbringer",,
21397,Cape of Eternal Justice,67,epic,Binds when picked up,,,,,,Back,,+13,+12,,,+11,52,,,,,,,,60,Restores 5 mana per 5 sec.,,Battlegear of Eternal Justice,Paladin,,,,,,,
